,Contract_Type,Tap_Class,Year,Month,Day,Taps_Count
354,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2018,8,1,3307
355,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2018,9,1,2973
356,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2018,10,1,4738
357,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2018,11,1,3120
358,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2018,12,1,4444
359,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,1,1,5753
360,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,2,1,2719
361,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,3,1,2787
362,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,4,1,4168
363,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,5,1,2499
364,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,6,1,2184
365,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,7,1,4352
366,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,8,1,2150
367,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,9,1,1961
368,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2019,10,1,2677
369,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2020,11,1,3
370,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2021,1,1,1
371,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 2,2021,10,1,1
372,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2016,8,1,907
373,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2016,9,1,937
374,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2016,10,1,927
375,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2016,11,1,588
376,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2016,12,1,820
377,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,1,1,869
378,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,2,1,389
379,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,3,1,428
380,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,4,1,680
381,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,5,1,388
382,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,6,1,329
383,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,7,1,658
384,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,8,1,353
385,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,9,1,456
386,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,10,1,448
387,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,11,1,408
388,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2017,12,1,616
389,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,1,1,766
390,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,2,1,299
391,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,3,1,363
392,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,4,1,539
393,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,5,1,272
394,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,6,1,278
395,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,7,1,614
396,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,8,1,327
397,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,9,1,305
398,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,10,1,470
399,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,11,1,267
400,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2018,12,1,447
401,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,1,1,648
402,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,2,1,256
403,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,3,1,310
404,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,4,1,381
405,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,5,1,270
406,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,6,1,187
407,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,7,1,387
408,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,8,1,182
409,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,9,1,202
410,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,10,1,209
411,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2019,12,1,2
412,Sydney Metro Bus Contract 1,Child/Youth Single Bus Trip 3,2020,11,1,1
413,Sydney Metro Bus Contract 1,Concession,2016,7,1,136064
414,Sydney Metro Bus Contract 1,Concession,2016,8,1,73590
415,Sydney Metro Bus Contract 1,Concession,2016,9,1,61676
416,Sydney Metro Bus Contract 1,Concession,2016,10,1,60635
417,Sydney Metro Bus Contract 1,Concession,2016,11,1,57858
418,Sydney Metro Bus Contract 1,Concession,2016,12,1,45808
419,Sydney Metro Bus Contract 1,Concession,2017,1,1,42676
420,Sydney Metro Bus Contract 1,Concession,2017,2,1,53466
421,Sydney Metro Bus Contract 1,Concession,2017,3,1,87410
422,Sydney Metro Bus Contract 1,Concession,2017,4,1,62040
423,Sydney Metro Bus Contract 1,Concession,2017,5,1,81990
424,Sydney Metro Bus Contract 1,Concession,2017,6,1,62266
425,Sydney Metro Bus Contract 1,Concession,2017,7,1,63203
426,Sydney Metro Bus Contract 1,Concession,2017,8,1,86293
427,Sydney Metro Bus Contract 1,Concession,2017,9,1,70969
428,Sydney Metro Bus Contract 1,Concession,2017,10,1,74487
429,Sydney Metro Bus Contract 1,Concession,2017,11,1,69407
430,Sydney Metro Bus Contract 1,Concession,2017,12,1,52591
431,Sydney Metro Bus Contract 1,Concession,2018,1,1,49620
432,Sydney Metro Bus Contract 1,Concession,2018,2,1,60089
433,Sydney Metro Bus Contract 1,Concession,2018,3,1,89220
434,Sydney Metro Bus Contract 1,Concession,2018,4,1,71692
435,Sydney Metro Bus Contract 1,Concession,2018,5,1,89724
436,Sydney Metro Bus Contract 1,Concession,2018,6,1,66213
437,Sydney Metro Bus Contract 1,Concession,2018,7,1,65528
438,Sydney Metro Bus Contract 1,Concession,2018,8,1,89250
439,Sydney Metro Bus Contract 1,Concession,2018,9,1,71129
440,Sydney Metro Bus Contract 1,Concession,2018,10,1,71192
441,Sydney Metro Bus Contract 1,Concession,2018,11,1,64437
442,Sydney Metro Bus Contract 1,Concession,2018,12,1,47328
443,Sydney Metro Bus Contract 1,Concession,2019,1,1,45245
444,Sydney Metro Bus Contract 1,Concession,2019,2,1,57323
445,Sydney Metro Bus Contract 1,Concession,2019,3,1,87022
446,Sydney Metro Bus Contract 1,Concession,2019,4,1,70723
447,Sydney Metro Bus Contract 1,Concession,2019,5,1,83497
448,Sydney Metro Bus Contract 1,Concession,2019,6,1,60924
449,Sydney Metro Bus Contract 1,Concession,2019,7,1,66497
450,Sydney Metro Bus Contract 1,Concession,2019,8,1,81393
451,Sydney Metro Bus Contract 1,Concession,2019,9,1,67641
452,Sydney Metro Bus Contract 1,Concession,2019,10,1,67810
453,Sydney Metro Bus Contract 1,Concession,2019,11,1,62173
454,Sydney Metro Bus Contract 1,Concession,2019,12,1,47937
455,Sydney Metro Bus Contract 1,Concession,2020,1,1,41589
456,Sydney Metro Bus Contract 1,Concession,2020,2,1,54455
457,Sydney Metro Bus Contract 1,Concession,2020,3,1,58725
458,Sydney Metro Bus Contract 1,Concession,2020,4,1,13028
459,Sydney Metro Bus Contract 1,Concession,2020,5,1,17912
460,Sydney Metro Bus Contract 1,Concession,2020,6,1,24328
461,Sydney Metro Bus Contract 1,Concession,2020,7,1,29962
462,Sydney Metro Bus Contract 1,Concession,2020,8,1,30755
463,Sydney Metro Bus Contract 1,Concession,2020,9,1,30751
464,Sydney Metro Bus Contract 1,Concession,2020,10,1,29663
465,Sydney Metro Bus Contract 1,Concession,2020,11,1,29494
466,Sydney Metro Bus Contract 1,Concession,2020,12,1,26377
467,Sydney Metro Bus Contract 1,Concession,2021,1,1,20182
468,Sydney Metro Bus Contract 1,Concession,2021,2,1,30997
469,Sydney Metro Bus Contract 1,Concession,2021,3,1,45028
470,Sydney Metro Bus Contract 1,Concession,2021,4,1,36117
471,Sydney Metro Bus Contract 1,Concession,2021,5,1,42044
472,Sydney Metro Bus Contract 1,Concession,2021,6,1,32919
473,Sydney Metro Bus Contract 1,Concession,2021,7,1,10461
474,Sydney Metro Bus Contract 1,Concession,2021,8,1,7440
475,Sydney Metro Bus Contract 1,Concession,2021,9,1,7628
476,Sydney Metro Bus Contract 1,Concession,2021,10,1,14275
477,Sydney Metro Bus Contract 1,Employee,2017,3,1,1
478,Sydney Metro Bus Contract 1,Employee,2017,12,1,2
479,Sydney Metro Bus Contract 1,Employee,2018,7,1,4
480,Sydney Metro Bus Contract 1,Employee,2018,8,1,1208
481,Sydney Metro Bus Contract 1,Employee,2018,9,1,1863
482,Sydney Metro Bus Contract 1,Employee,2018,10,1,2254
483,Sydney Metro Bus Contract 1,Employee,2018,11,1,2325
484,Sydney Metro Bus Contract 1,Employee,2018,12,1,1901
485,Sydney Metro Bus Contract 1,Employee,2019,1,1,2225
486,Sydney Metro Bus Contract 1,Employee,2019,2,1,2690
487,Sydney Metro Bus Contract 1,Employee,2019,3,1,2905
488,Sydney Metro Bus Contract 1,Employee,2019,4,1,2752
489,Sydney Metro Bus Contract 1,Employee,2019,5,1,3237
490,Sydney Metro Bus Contract 1,Employee,2019,6,1,2539
491,Sydney Metro Bus Contract 1,Employee,2019,7,1,3022
492,Sydney Metro Bus Contract 1,Employee,2019,8,1,3333
493,Sydney Metro Bus Contract 1,Employee,2019,9,1,3196
494,Sydney Metro Bus Contract 1,Employee,2019,10,1,3137
495,Sydney Metro Bus Contract 1,Employee,2019,11,1,3384
496,Sydney Metro Bus Contract 1,Employee,2019,12,1,2919
497,Sydney Metro Bus Contract 1,Employee,2020,1,1,3015
498,Sydney Metro Bus Contract 1,Employee,2020,2,1,2941
499,Sydney Metro Bus Contract 1,Employee,2020,3,1,2745
500,Sydney Metro Bus Contract 1,Employee,2020,4,1,1218
501,Sydney Metro Bus Contract 1,Employee,2020,5,1,1424
502,Sydney Metro Bus Contract 1,Employee,2020,6,1,1593
503,Sydney Metro Bus Contract 1,Employee,2020,7,1,1794
504,Sydney Metro Bus Contract 1,Employee,2020,8,1,1697
505,Sydney Metro Bus Contract 1,Employee,2020,9,1,1747
506,Sydney Metro Bus Contract 1,Employee,2020,10,1,1780
507,Sydney Metro Bus Contract 1,Employee,2020,11,1,1811
508,Sydney Metro Bus Contract 1,Employee,2020,12,1,1755
509,Sydney Metro Bus Contract 1,Employee,2021,1,1,1409
510,Sydney Metro Bus Contract 1,Employee,2021,2,1,1746
511,Sydney Metro Bus Contract 1,Employee,2021,3,1,1902
512,Sydney Metro Bus Contract 1,Employee,2021,4,1,1944
513,Sydney Metro Bus Contract 1,Employee,2021,5,1,1967
514,Sydney Metro Bus Contract 1,Employee,2021,6,1,1314
515,Sydney Metro Bus Contract 1,Employee,2021,7,1,513
516,Sydney Metro Bus Contract 1,Employee,2021,8,1,481
517,Sydney Metro Bus Contract 1,Employee,2021,9,1,513
518,Sydney Metro Bus Contract 1,Employee,2021,10,1,898
519,Sydney Metro Bus Contract 1,Free Travel,2016,7,1,1149
520,Sydney Metro Bus Contract 1,Free Travel,2016,8,1,1281
521,Sydney Metro Bus Contract 1,Free Travel,2016,9,1,1320
522,Sydney Metro Bus Contract 1,Free Travel,2016,10,1,1410
523,Sydney Metro Bus Contract 1,Free Travel,2016,11,1,1462
524,Sydney Metro Bus Contract 1,Free Travel,2016,12,1,1337
525,Sydney Metro Bus Contract 1,Free Travel,2017,1,1,1329
526,Sydney Metro Bus Contract 1,Free Travel,2017,2,1,1407
527,Sydney Metro Bus Contract 1,Free Travel,2017,3,1,1622
528,Sydney Metro Bus Contract 1,Free Travel,2017,4,1,1436
529,Sydney Metro Bus Contract 1,Free Travel,2017,5,1,1619
530,Sydney Metro Bus Contract 1,Free Travel,2017,6,1,1374
531,Sydney Metro Bus Contract 1,Free Travel,2017,7,1,1433
532,Sydney Metro Bus Contract 1,Free Travel,2017,8,1,1538
533,Sydney Metro Bus Contract 1,Free Travel,2017,9,1,1359
534,Sydney Metro Bus Contract 1,Free Travel,2017,10,1,1542
535,Sydney Metro Bus Contract 1,Free Travel,2017,11,1,1641
536,Sydney Metro Bus Contract 1,Free Travel,2017,12,1,1520
537,Sydney Metro Bus Contract 1,Free Travel,2018,1,1,1514
538,Sydney Metro Bus Contract 1,Free Travel,2018,2,1,1723
539,Sydney Metro Bus Contract 1,Free Travel,2018,3,1,1814
540,Sydney Metro Bus Contract 1,Free Travel,2018,4,1,1734
541,Sydney Metro Bus Contract 1,Free Travel,2018,5,1,1932
542,Sydney Metro Bus Contract 1,Free Travel,2018,6,1,1709
543,Sydney Metro Bus Contract 1,Free Travel,2018,7,1,1934
544,Sydney Metro Bus Contract 1,Free Travel,2018,8,1,2064
545,Sydney Metro Bus Contract 1,Free Travel,2018,9,1,1752
546,Sydney Metro Bus Contract 1,Free Travel,2018,10,1,2047
547,Sydney Metro Bus Contract 1,Free Travel,2018,11,1,2040
548,Sydney Metro Bus Contract 1,Free Travel,2018,12,1,1909
549,Sydney Metro Bus Contract 1,Free Travel,2019,1,1,2040
550,Sydney Metro Bus Contract 1,Free Travel,2019,2,1,2104
551,Sydney Metro Bus Contract 1,Free Travel,2019,3,1,2136
552,Sydney Metro Bus Contract 1,Free Travel,2019,4,1,1904
553,Sydney Metro Bus Contract 1,Free Travel,2019,5,1,2362
554,Sydney Metro Bus Contract 1,Free Travel,2019,6,1,1904
555,Sydney Metro Bus Contract 1,Free Travel,2019,7,1,2137
556,Sydney Metro Bus Contract 1,Free Travel,2019,8,1,2116
557,Sydney Metro Bus Contract 1,Free Travel,2019,9,1,1944
558,Sydney Metro Bus Contract 1,Free Travel,2019,10,1,2211
559,Sydney Metro Bus Contract 1,Free Travel,2019,11,1,2041
560,Sydney Metro Bus Contract 1,Free Travel,2019,12,1,1773
561,Sydney Metro Bus Contract 1,Free Travel,2020,1,1,1955
562,Sydney Metro Bus Contract 1,Free Travel,2020,2,1,1957
563,Sydney Metro Bus Contract 1,Free Travel,2020,3,1,1535
564,Sydney Metro Bus Contract 1,Free Travel,2020,4,1,676
565,Sydney Metro Bus Contract 1,Free Travel,2020,5,1,898
566,Sydney Metro Bus Contract 1,Free Travel,2020,6,1,1164
567,Sydney Metro Bus Contract 1,Free Travel,2020,7,1,1173
568,Sydney Metro Bus Contract 1,Free Travel,2020,8,1,1159
569,Sydney Metro Bus Contract 1,Free Travel,2020,9,1,1110
570,Sydney Metro Bus Contract 1,Free Travel,2020,10,1,1219
571,Sydney Metro Bus Contract 1,Free Travel,2020,11,1,1290
572,Sydney Metro Bus Contract 1,Free Travel,2020,12,1,1291
573,Sydney Metro Bus Contract 1,Free Travel,2021,1,1,1129
574,Sydney Metro Bus Contract 1,Free Travel,2021,2,1,1234
575,Sydney Metro Bus Contract 1,Free Travel,2021,3,1,1459
576,Sydney Metro Bus Contract 1,Free Travel,2021,4,1,1353
577,Sydney Metro Bus Contract 1,Free Travel,2021,5,1,1329
578,Sydney Metro Bus Contract 1,Free Travel,2021,6,1,1081
579,Sydney Metro Bus Contract 1,Free Travel,2021,7,1,488
580,Sydney Metro Bus Contract 1,Free Travel,2021,8,1,393
581,Sydney Metro Bus Contract 1,Free Travel,2021,9,1,427
582,Sydney Metro Bus Contract 1,Free Travel,2021,10,1,832
583,Sydney Metro Bus Contract 1,School Student,2016,7,1,138642
584,Sydney Metro Bus Contract 1,School Student,2016,8,1,296261
585,Sydney Metro Bus Contract 1,School Student,2016,9,1,203827
586,Sydney Metro Bus Contract 1,School Student,2016,10,1,197558
587,Sydney Metro Bus Contract 1,School Student,2016,11,1,255994
588,Sydney Metro Bus Contract 1,School Student,2016,12,1,105576
589,Sydney Metro Bus Contract 1,School Student,2017,1,1,14972
590,Sydney Metro Bus Contract 1,School Student,2017,2,1,241273
591,Sydney Metro Bus Contract 1,School Student,2017,3,1,288260
592,Sydney Metro Bus Contract 1,School Student,2017,4,1,94867
593,Sydney Metro Bus Contract 1,School Student,2017,5,1,274658
594,Sydney Metro Bus Contract 1,School Student,2017,6,1,225602
595,Sydney Metro Bus Contract 1,School Student,2017,7,1,112694
596,Sydney Metro Bus Contract 1,School Student,2017,8,1,238995
597,Sydney Metro Bus Contract 1,School Student,2017,9,1,162480
598,Sydney Metro Bus Contract 1,School Student,2017,10,1,189313
599,Sydney Metro Bus Contract 1,School Student,2017,11,1,239425
600,Sydney Metro Bus Contract 1,School Student,2017,12,1,91676
601,Sydney Metro Bus Contract 1,School Student,2018,1,1,16314
602,Sydney Metro Bus Contract 1,School Student,2018,2,1,256916
603,Sydney Metro Bus Contract 1,School Student,2018,3,1,306310
604,Sydney Metro Bus Contract 1,School Student,2018,4,1,126463
605,Sydney Metro Bus Contract 1,School Student,2018,5,1,336860
606,Sydney Metro Bus Contract 1,School Student,2018,6,1,275618
607,Sydney Metro Bus Contract 1,School Student,2018,7,1,147138
608,Sydney Metro Bus Contract 1,School Student,2018,8,1,305345
609,Sydney Metro Bus Contract 1,School Student,2018,9,1,245625
610,Sydney Metro Bus Contract 1,School Student,2018,10,1,157638
611,Sydney Metro Bus Contract 1,School Student,2018,11,1,253123
612,Sydney Metro Bus Contract 1,School Student,2018,12,1,116188
613,Sydney Metro Bus Contract 1,School Student,2019,1,1,16653
614,Sydney Metro Bus Contract 1,School Student,2019,2,1,291709
615,Sydney Metro Bus Contract 1,School Student,2019,3,1,335098
616,Sydney Metro Bus Contract 1,School Student,2019,4,1,164776
617,Sydney Metro Bus Contract 1,School Student,2019,5,1,334961
618,Sydney Metro Bus Contract 1,School Student,2019,6,1,249581
619,Sydney Metro Bus Contract 1,School Student,2019,7,1,154928
620,Sydney Metro Bus Contract 1,School Student,2019,8,1,284021
621,Sydney Metro Bus Contract 1,School Student,2019,9,1,248288
622,Sydney Metro Bus Contract 1,School Student,2019,10,1,164595
623,Sydney Metro Bus Contract 1,School Student,2019,11,1,234191
624,Sydney Metro Bus Contract 1,School Student,2019,12,1,117333
625,Sydney Metro Bus Contract 1,School Student,2020,1,1,26904
626,Sydney Metro Bus Contract 1,School Student,2020,2,1,248840
627,Sydney Metro Bus Contract 1,School Student,2020,3,1,193275
628,Sydney Metro Bus Contract 1,School Student,2020,4,1,3287
629,Sydney Metro Bus Contract 1,School Student,2020,5,1,64900
630,Sydney Metro Bus Contract 1,School Student,2020,6,1,166127
631,Sydney Metro Bus Contract 1,School Student,2020,7,1,89474
632,Sydney Metro Bus Contract 1,School Student,2020,8,1,148147
633,Sydney Metro Bus Contract 1,School Student,2020,9,1,128544
634,Sydney Metro Bus Contract 1,School Student,2020,10,1,93826
635,Sydney Metro Bus Contract 1,School Student,2020,11,1,123464
636,Sydney Metro Bus Contract 1,School Student,2020,12,1,60504
637,Sydney Metro Bus Contract 1,School Student,2021,1,1,5077
638,Sydney Metro Bus Contract 1,School Student,2021,2,1,149034
639,Sydney Metro Bus Contract 1,School Student,2021,3,1,153294
640,Sydney Metro Bus Contract 1,School Student,2021,4,1,69598
641,Sydney Metro Bus Contract 1,School Student,2021,5,1,132272
642,Sydney Metro Bus Contract 1,School Student,2021,6,1,102099
643,Sydney Metro Bus Contract 1,School Student,2021,7,1,1276
644,Sydney Metro Bus Contract 1,School Student,2021,8,1,1515
645,Sydney Metro Bus Contract 1,School Student,2021,9,1,971
646,Sydney Metro Bus Contract 1,School Student,2021,10,1,34437
647,Sydney Metro Bus Contract 1,Senior/Pensioner,2016,7,1,206110
648,Sydney Metro Bus Contract 1,Senior/Pensioner,2016,8,1,224668
649,Sydney Metro Bus Contract 1,Senior/Pensioner,2016,9,1,218598
650,Sydney Metro Bus Contract 1,Senior/Pensioner,2016,10,1,227088
651,Sydney Metro Bus Contract 1,Senior/Pensioner,2016,11,1,236965
652,Sydney Metro Bus Contract 1,Senior/Pensioner,2016,12,1,216294
653,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,1,1,203201
654,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,2,1,220030
655,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,3,1,245205
656,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,4,1,204773
657,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,5,1,243810
658,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,6,1,220501
659,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,7,1,222539
660,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,8,1,233460
661,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,9,1,219245
662,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,10,1,229995
663,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,11,1,239296
664,Sydney Metro Bus Contract 1,Senior/Pensioner,2017,12,1,209388
665,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,1,1,204510
666,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,2,1,219649
667,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,3,1,241446
668,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,4,1,217295
669,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,5,1,251153
670,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,6,1,220356
671,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,7,1,230432
672,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,8,1,245504
673,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,9,1,219183
674,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,10,1,239069
675,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,11,1,246005
676,Sydney Metro Bus Contract 1,Senior/Pensioner,2018,12,1,217410
677,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,1,1,207693
678,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,2,1,225652
679,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,3,1,242478
680,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,4,1,223294
681,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,5,1,255783
682,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,6,1,219739
683,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,7,1,242204
684,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,8,1,242411
685,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,9,1,230507
686,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,10,1,244046
687,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,11,1,244343
688,Sydney Metro Bus Contract 1,Senior/Pensioner,2019,12,1,225496
689,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,1,1,215635
690,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,2,1,221171
691,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,3,1,186468
692,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,4,1,91583
693,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,5,1,118350
694,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,6,1,145567
695,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,7,1,158537
696,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,8,1,150110
697,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,9,1,158729
698,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,10,1,162732
699,Sydney Metro Bus Contract 1,Senior/Pensioner,2020,11,1,167290
